Temperature,Humidity,Solar_Radiation,Temperature_Pred,Humidity_Pred,Solar_Radiation_Pred
24.1,91.2,0.0,24.132353,91.079155,0.0
29.8,72.1,761.0,30.218712,72.19317,770.3097
27.0,79.2,309.0,26.852205,80.59657,278.3732
25.2,88.3,0.0,25.256523,87.86093,1.0396857
29.4,73.9,381.0,29.597652,74.407005,459.02515
27.8,80.7,453.0,27.59607,81.68085,456.25995
26.1,83.4,0.0,26.047106,83.959656,0.0
28.3,78.0,110.0,28.365698,77.60138,92.59356
26.8,83.5,0.0,26.676182,82.50236,0.41090083
25.6,88.8,278.0,25.344856,88.59224,257.33752
27.0,80.8,0.0,26.921328,80.927086,0.41324252
32.4,69.5,251.0,31.687319,70.954994,213.10117
28.1,79.3,0.0,27.90687,79.31929,0.0
26.8,82.5,0.0,26.625591,82.45754,0.48411292
24.4,91.0,0.0,24.132353,91.079155,0.0
27.7,80.7,0.0,27.92444,79.30704,0.51007354
26.5,87.5,128.0,26.809755,86.946465,172.16634
28.7,74.8,0.0,28.644072,75.6469,0.0
25.9,87.1,0.0,25.984262,86.99713,0.0
30.2,71.4,100.0,30.242287,71.6551,284.41455
31.0,61.8,348.0,31.16487,61.9728,356.67892
32.0,66.6,784.0,31.565538,67.289474,789.08014
27.2,79.9,0.0,26.694859,82.55068,0.41090083
30.6,65.3,66.0,30.198349,68.719666,44.187954
26.4,85.7,0.0,26.431246,84.95277,0.21801725
27.5,78.6,0.0,27.467754,78.90677,0.41090083
26.9,83.3,0.0,26.906456,82.40841,0.41090083
26.9,77.2,0.0,26.691233,78.213745,2.4770012
26.8,76.8,0.0,26.823572,77.40962,0.51007354
29.3,72.9,26.0,29.249907,74.50383,43.972046
26.7,80.2,0.0,26.63945,79.21273,2.4770012
32.7,58.0,788.0,32.6973,59.933334,797.94055
28.5,77.7,575.0,29.042349,75.42738,559.8369
29.6,78.1,100.0,30.182425,75.61136,122.07201
31.9,68.1,489.0,31.934864,67.0274,483.04343
31.1,73.0,425.0,31.6266,70.09117,411.05673
25.5,84.1,0.0,25.421192,84.96248,0.40787318
29.3,72.0,103.0,29.425669,73.116356,114.54719
29.6,77.8,93.0,29.951986,75.6407,120.227684
28.0,74.5,404.0,27.758984,76.84541,400.0443
26.5,74.8,0.0,26.495256,76.0058,2.6882625
27.4,80.4,0.0,27.190592,80.48178,0.41324252
27.0,78.9,450.0,26.66061,78.643654,447.38202
27.0,80.7,0.0,27.050114,80.1903,0.7461695
24.3,90.2,0.0,24.248306,90.37009,0.0
32.1,61.5,561.0,31.917177,63.11251,608.9531
27.7,79.4,0.0,27.828196,79.214066,0.41090083
24.4,90.6,95.0,24.29398,90.550766,73.12154
25.3,84.8,12.0,25.344227,84.79005,18.331
26.2,86.0,0.0,26.394434,85.16295,1.6754454
31.1,61.8,346.0,31.23858,62.333927,356.67892
31.5,68.2,818.0,31.286587,68.42657,786.0544
28.9,75.5,0.0,28.730333,75.77242,0.51007354
28.0,76.8,556.0,28.110952,77.03667,555.71094
25.4,84.8,0.0,25.421192,84.6604,0.40787318
26.5,81.8,0.0,26.41431,81.455635,0.41090083
29.4,73.0,311.0,29.416325,73.455376,321.2334
28.2,77.1,0.0,28.020422,77.98629,0.51007354
26.1,88.2,82.0,26.048826,87.719864,72.23778
31.4,63.0,541.0,31.4064,65.81377,571.12177
26.6,86.8,70.0,27.118624,85.05694,143.33005
26.8,84.0,49.0,26.649473,84.47739,29.542864
28.3,78.1,0.0,28.253616,78.69595,0.51007354
31.7,69.8,434.0,32.20427,68.13671,417.5031
27.3,79.7,0.0,27.090384,79.859245,0.41090083
28.3,81.6,0.0,28.321175,80.24288,0.51007354
31.1,66.6,767.0,31.576212,67.468796,758.52014
29.1,72.8,0.0,28.684757,75.60723,0.51007354
28.1,80.3,82.0,28.380377,79.94584,174.4177
26.6,85.1,0.0,26.530375,84.32884,1.6754454
23.9,91.6,19.0,24.03721,91.35148,19.715458
30.9,71.0,480.0,30.82492,71.84996,526.7908
28.9,79.8,0.0,28.811798,79.98555,0.0
28.8,75.4,8.0,29.072884,75.140884,11.38212
27.1,83.4,66.0,26.754578,83.95007,58.166348
32.0,66.3,791.0,30.453276,71.26595,711.07227
29.4,75.6,353.0,29.358662,76.510666,359.13403
28.2,78.2,0.0,28.322042,78.362816,0.0
33.7,51.5,702.0,33.543922,52.512943,686.5123
29.1,75.0,0.0,28.848114,76.44371,0.0
25.4,85.9,0.0,25.47749,85.31302,0.9664732
29.4,76.2,385.0,29.315498,75.20277,427.52988
28.2,79.1,0.0,28.359085,77.73532,0.51007354
30.7,68.3,767.0,30.685535,68.516716,783.5347
31.4,60.5,557.0,30.522604,63.34963,515.74493
30.8,70.4,225.0,30.670698,71.07346,188.04695
26.2,83.0,0.0,26.239859,82.15273,0.20018324
28.6,77.0,0.0,28.819248,74.9082,0.045050606
32.8,61.6,670.0,32.439423,59.990376,631.47327
26.2,86.4,0.0,26.367565,86.114525,0.21801725
26.2,87.8,68.0,26.240047,87.41572,56.98356
25.7,85.7,0.0,25.928825,85.02728,0.48411292
29.3,72.3,112.0,29.457912,73.12912,154.6633
28.2,81.2,87.0,28.613888,79.43692,100.288124
28.4,78.0,91.0,28.383646,78.00594,48.545902
31.8,69.5,719.0,31.455246,70.14033,712.7872
29.8,73.7,56.0,29.571802,74.142365,77.54341
24.4,86.5,212.0,24.264942,86.37684,184.09987
28.4,77.7,545.0,28.73337,75.10538,541.2421
28.1,80.9,0.0,28.218824,79.809074,0.51007354
28.3,77.7,0.0,28.333618,78.33774,0.51007354
24.3,90.6,0.0,24.247011,90.63178,0.0
31.9,58.3,270.0,32.64396,57.580566,438.89008
27.0,80.9,0.0,26.727036,82.08938,0.41090083
32.4,66.8,647.0,32.177757,66.450775,638.666
23.0,89.2,3.0,23.074978,89.30461,6.465735
26.7,82.3,29.0,26.851017,81.679886,58.107254
27.5,85.1,290.0,27.32335,84.94476,292.10342
23.0,89.2,12.0,23.111515,89.30461,15.443064
29.0,76.1,0.0,29.182999,75.356415,0.0
27.7,78.7,0.0,27.639921,77.994896,0.95922893
26.6,84.4,0.0,26.620533,84.04758,0.51007354
31.4,63.2,608.0,31.569029,62.79601,612.5984
29.0,78.1,376.0,29.184933,75.86662,381.1957
26.3,83.3,0.0,26.479273,83.03511,0.48411292
27.7,81.2,0.0,27.728216,80.964226,0.48411292
30.9,59.4,529.0,30.56869,61.023727,476.72
27.4,80.1,0.0,27.536411,79.83145,0.42335144
26.7,84.1,0.0,26.615564,84.15578,0.51007354
26.6,83.2,0.0,26.584198,83.74506,0.47146934
32.3,70.4,742.0,31.286642,69.68207,700.1
26.8,77.1,0.0,26.68764,78.577034,2.4770012
26.4,85.6,0.0,26.400734,84.42678,1.6754454
31.9,60.1,636.0,32.31075,62.120594,595.14935
30.8,71.4,585.0,31.094404,70.329185,563.6535
26.2,79.5,73.0,26.451353,78.67954,53.040615
28.1,82.0,68.0,28.337784,80.882034,113.34582
29.1,75.9,0.0,29.17966,75.329704,6.9388804
26.3,83.4,0.0,26.517015,82.40181,0.41090083
28.6,76.4,0.0,28.586407,76.6133,0.51007354
32.0,69.4,415.0,32.209114,68.13671,397.38477
26.5,85.4,0.0,26.606384,84.08618,1.187686
31.4,62.2,730.0,31.7957,61.221516,696.5475
29.1,72.6,0.0,29.039171,73.8255,0.0
31.1,68.0,768.0,31.330452,66.34012,746.9012
25.7,83.2,0.0,25.895533,82.79144,0.20018324
31.9,70.5,302.0,32.01972,70.4449,293.949
30.1,72.7,177.0,30.221315,72.28864,300.0499
25.7,84.5,0.0,25.592295,85.29092,0.41090083
32.1,68.0,598.0,31.924126,68.30639,586.1684
26.7,84.8,351.0,26.714878,85.19602,363.6443
30.1,72.6,731.0,30.60153,70.99994,762.87756
29.9,74.1,550.0,29.956886,73.78432,541.34094
28.4,77.6,573.0,28.915367,74.6947,548.4885
30.7,71.0,826.0,30.319159,71.504715,793.4418
25.7,88.8,0.0,25.65942,89.09737,0.21801725
23.9,91.6,21.0,24.013172,91.35148,19.715458
28.2,78.0,0.0,28.06543,77.982285,0.41090083
27.7,77.6,0.0,27.78256,77.72904,0.41090083
28.4,76.6,589.0,28.437477,76.76796,569.09827
28.8,77.3,190.0,28.771439,77.32035,138.70541
26.0,87.3,15.0,26.026676,87.3334,16.305918
27.1,79.5,0.0,26.818825,80.79934,0.41090083
29.5,78.5,103.0,30.00921,75.948654,121.36923
27.7,77.0,98.0,27.38671,77.82962,141.23537
25.8,88.4,0.0,25.805351,88.31242,0.21801725
27.7,77.3,0.0,27.576616,78.017426,0.41324252
31.5,66.3,691.0,31.496252,67.51574,663.75836
28.3,78.7,0.0,28.359085,77.73532,0.51007354
31.3,65.1,687.0,31.68355,65.89519,683.52594
32.2,68.8,401.0,32.20356,68.10503,358.53983
31.8,61.4,770.0,31.680216,63.07716,768.1294
32.0,68.9,784.0,31.953001,69.76182,782.538
30.4,71.5,190.0,30.232601,72.91861,163.09605
27.5,80.6,0.0,27.208832,82.63426,0.48411292
27.6,79.4,292.0,28.593607,74.95267,387.30933
31.5,69.0,631.0,31.498272,68.88404,585.3634
31.7,68.5,703.0,31.492538,68.65512,625.97296
27.4,79.5,0.0,27.488623,78.966934,0.41090083
31.4,63.4,566.0,31.524822,62.417625,567.32635
33.6,53.1,788.0,33.733944,51.334206,786.6126
32.1,70.1,519.0,31.955896,68.82379,499.64502
31.0,67.4,772.0,31.477184,66.46999,772.80804
30.8,69.9,826.0,30.514267,70.95108,816.2187
25.9,84.0,0.0,25.718357,83.738686,0.22483063
32.7,58.9,675.0,32.780895,60.701557,652.86194
27.0,82.9,0.0,27.095072,82.53758,0.41090083
31.0,67.4,726.0,31.495329,65.80814,718.73193
30.0,69.7,534.0,29.580948,69.89032,552.5193
26.9,83.4,0.0,26.676182,82.50236,0.41090083
32.1,68.2,777.0,31.968832,69.37325,776.12195
29.7,74.0,717.0,29.642298,73.83981,656.5871
30.9,72.1,109.0,30.874863,71.88631,128.39102
32.2,69.6,779.0,31.968832,69.00361,777.21216
26.7,76.9,0.0,26.823572,76.75223,0.51007354
31.4,69.3,383.0,30.775812,71.1522,485.5957
31.7,62.9,527.0,31.474796,65.83428,569.99066
31.7,69.7,439.0,31.896221,68.36773,414.36368
27.9,79.5,7.0,27.716581,79.93482,30.98244
26.9,82.1,65.0,27.07579,81.65269,92.689354
25.8,84.2,0.0,26.131697,83.31777,0.41090083
31.1,69.4,504.0,30.695433,69.0167,470.3824
27.5,78.6,0.0,27.467754,78.90677,0.41090083
31.4,69.5,807.0,31.21651,67.893196,760.2983
26.9,82.2,0.0,26.800955,82.60464,0.51007354
29.9,73.4,578.0,29.791658,73.278145,557.59973
26.5,74.6,0.0,26.521412,76.0058,2.8302696
31.8,70.7,753.0,31.895144,70.0352,729.1032
29.5,78.7,96.0,29.672926,77.705086,67.02099
27.6,79.8,0.0,27.506393,79.77661,0.51007354
31.1,68.8,717.0,30.75607,69.725334,736.27386
31.8,66.4,341.0,32.427578,64.54269,567.74426
27.0,77.3,0.0,26.691233,78.213745,2.4770012
26.9,79.7,0.0,26.678745,80.768654,0.41090083
27.1,81.0,0.0,27.350954,81.43762,0.0
28.8,74.7,263.0,28.244335,76.70038,176.71925
31.6,72.0,443.0,31.620533,70.32815,419.99142
29.2,77.5,302.0,28.871897,78.065544,238.87479
29.6,78.7,98.0,29.978798,76.46832,107.15734
26.0,88.0,318.0,25.419575,88.16421,212.48969
28.6,79.7,0.0,28.674927,78.77006,0.0
30.4,70.5,45.0,30.699814,68.79183,102.3346
28.6,75.2,0.0,28.451021,77.11262,0.51007354
32.7,63.3,753.0,32.965992,61.172695,726.7554
27.1,81.1,0.0,27.23959,80.88473,0.47146934
31.6,68.5,770.0,31.274832,67.903465,737.1926
30.6,68.8,818.0,30.737097,69.77778,809.1325
25.4,84.8,0.0,25.421192,84.6604,0.40787318
25.9,84.1,0.0,26.131697,83.126625,0.41090083
27.3,80.3,0.0,27.378387,81.44617,0.0
26.9,82.7,0.0,27.077608,82.406334,0.48411292
28.3,81.3,0.0,28.49167,80.11275,0.51007354
30.5,70.9,475.0,30.315073,72.11716,392.05264
26.7,77.1,0.0,26.823572,76.75223,0.51007354
29.5,74.2,260.0,29.533234,73.12347,356.2492
29.1,78.1,378.0,29.253878,75.54148,383.12967
28.7,78.1,0.0,28.769636,77.6224,0.51007354
26.4,82.4,0.0,26.297562,82.93705,0.11884443
33.9,50.0,774.0,33.651592,50.72924,787.7918
28.2,76.8,0.0,28.020422,77.98629,0.51007354
29.3,73.6,619.0,28.963448,74.73464,608.48334
27.4,73.3,0.0,27.225002,76.24393,0.51007354
28.1,82.4,95.0,28.325556,80.69834,148.21828
29.5,74.2,658.0,29.35766,74.914444,581.2639
32.7,55.6,723.0,32.63361,57.70417,735.11804
32.5,68.1,603.0,32.131382,69.26194,590.8455
26.9,80.4,0.0,27.050114,80.1903,0.7461695
26.8,82.4,0.0,26.946476,82.48604,0.51007354
29.7,74.1,123.0,30.077127,73.405136,147.98668
28.3,78.3,0.0,28.396622,77.45853,0.51007354
30.3,71.3,640.0,30.234537,71.868126,578.9851
28.9,75.7,7.0,28.99723,75.5257,11.38212
26.5,79.0,0.0,26.63945,78.72037,2.4770012
27.6,79.5,0.0,27.384888,80.05407,0.42335144
28.1,77.9,538.0,28.273956,79.83865,513.13666
30.2,72.5,490.0,30.136131,72.27011,378.4101
28.6,76.6,0.0,28.283733,77.94792,0.51007354
28.7,74.9,0.0,28.68737,75.52445,0.0
28.7,76.2,22.0,28.52588,76.460335,30.529997
31.1,70.5,753.0,31.193579,67.893196,693.212
25.8,83.9,0.0,25.638596,85.29092,0.41090083
28.3,78.0,91.0,28.452515,77.381065,88.51166
32.1,63.4,499.0,31.837938,66.96089,503.60236
28.2,79.2,510.0,27.976185,79.28021,480.10498
32.1,60.8,656.0,31.968166,61.333336,652.72266
28.8,79.7,0.0,28.770466,79.86425,0.0
25.0,84.0,288.0,24.864712,84.37172,272.1755
31.8,60.7,649.0,32.602375,60.451904,605.4745
25.4,85.7,0.0,25.47749,85.31302,0.9664732
30.1,68.3,568.0,29.607363,69.35645,546.7173
27.4,82.7,109.0,27.582878,81.53404,180.78453
30.6,71.1,645.0,30.770084,70.55481,657.6966
29.5,74.9,68.0,29.380787,74.51097,47.117683
26.7,77.1,0.0,26.63959,76.41641,2.4770012
26.0,86.6,0.0,26.10376,86.63491,0.0
25.2,88.3,0.0,25.074234,88.719246,0.51688707
27.6,73.4,0.0,27.422459,74.58694,0.51007354
29.7,73.8,552.0,29.785294,73.80564,557.59973
27.0,77.0,182.0,26.899603,76.93613,125.53668
26.8,80.9,0.0,26.915401,80.79151,0.41324252
26.3,82.8,0.0,26.239859,82.15273,0.20018324
31.7,68.9,726.0,31.93125,68.424095,768.49054
31.9,60.4,624.0,32.433697,61.503674,628.46716
32.3,68.8,772.0,31.899706,69.68173,781.5708
26.6,81.0,0.0,26.655123,81.113075,0.41090083
28.8,78.8,0.0,28.712988,79.367836,0.0
31.3,68.6,777.0,31.501116,67.69636,783.1817
23.0,89.2,7.0,23.069347,89.30461,15.585344
27.7,79.7,0.0,27.751705,79.37273,0.0
26.9,83.5,0.0,26.676182,82.50236,0.41090083
32.2,66.7,747.0,32.534584,65.689865,756.87476
29.0,73.8,140.0,28.866955,73.688225,130.48279
28.7,74.7,0.0,28.64003,75.6469,0.0
27.5,79.1,0.0,27.543488,79.3462,0.41090083
31.7,64.8,689.0,31.552359,66.00325,693.6679
26.4,84.7,0.0,26.569437,83.92843,0.47146934
27.5,79.3,0.0,27.543488,79.3462,0.41090083
29.7,73.3,668.0,29.510551,72.50222,607.7135
28.3,75.9,36.0,28.586937,75.7652,60.79426
34.8,61.2,684.0,34.357143,60.748714,688.8915
30.1,73.0,791.0,30.33304,71.24345,760.7868
32.0,67.8,490.0,31.934864,67.16757,483.04343
27.8,79.6,0.0,27.72206,79.20802,14.366172
26.4,85.3,0.0,26.431246,85.407875,0.21801725
30.3,73.8,561.0,30.310358,72.77956,556.0533
24.6,88.5,0.0,24.634596,88.48359,0.40787318
26.7,77.4,0.0,26.731724,78.05203,2.4770012
28.6,77.7,563.0,29.169321,75.37954,572.4814
34.4,59.1,775.0,34.895435,58.22269,763.1591
28.5,74.5,0.0,28.177177,75.02695,0.51007354
27.6,72.1,0.0,27.346767,75.40156,0.51007354
27.8,79.2,0.0,27.680437,79.38396,0.51007354
25.8,84.3,0.0,25.883236,83.72501,0.22483063
25.2,87.7,0.0,25.276785,87.458084,0.48411292
25.7,84.3,0.0,25.883236,83.72501,0.22483063
27.6,79.1,0.0,27.650848,79.26288,0.51007354
24.7,88.1,0.0,24.634596,88.48359,0.40787318
25.0,87.0,0.0,25.227549,86.45633,0.85745895
30.5,71.6,378.0,30.64168,70.60232,427.17877
26.6,83.2,0.0,26.730099,82.770485,0.47146934
27.3,79.4,135.0,27.528671,77.4362,203.03899
32.6,62.3,760.0,32.77722,61.03613,760.3292
27.1,80.2,0.0,26.95273,80.70116,0.41324252
31.3,72.2,341.0,31.503405,69.92582,356.27145
26.9,83.0,0.0,26.906456,82.776634,0.41090083
28.4,78.7,77.0,28.965242,77.040115,221.40808
26.9,79.9,0.0,26.693071,80.768654,0.41090083
32.4,68.7,388.0,32.20356,68.10503,355.85544
30.5,69.6,719.0,30.378042,70.141884,726.7499
28.9,79.9,0.0,28.811798,79.86425,0.0
31.4,64.0,784.0,31.555548,63.258774,775.40045
25.2,87.6,0.0,25.276785,87.458084,0.48411292
24.0,89.6,0.0,24.170609,89.72733,0.40787318
28.2,81.7,63.0,28.346752,80.71662,133.97641
31.8,70.3,585.0,31.891285,69.90214,569.1976
29.0,76.0,0.0,29.055004,75.55508,0.045050606
26.5,79.8,415.0,26.490673,79.79199,433.71622
26.7,76.9,0.0,26.969406,77.3159,2.4770012
28.1,78.9,0.0,27.758091,79.28731,0.51007354
28.0,78.9,0.0,28.26175,78.27056,0.0
25.9,87.5,0.0,26.060019,86.53224,0.21801725
26.7,83.2,0.0,26.763882,82.35283,0.47146934
27.7,78.7,0.0,27.639921,77.79549,0.95922893
31.3,69.9,160.0,30.736525,72.4682,141.49475
27.8,82.3,28.0,27.779007,81.1958,17.19594
32.4,61.6,765.0,32.805836,60.785583,764.39026
26.7,80.7,0.0,26.78178,79.28042,2.4770012
28.9,79.8,0.0,28.770466,79.86425,0.51007354
29.2,76.8,325.0,28.7617,79.14597,244.8053
26.8,82.4,0.0,26.805864,82.525894,0.47146934
32.0,57.9,696.0,32.017506,58.230244,603.8888
29.6,72.4,420.0,29.551767,73.14836,400.4769
30.4,69.8,823.0,30.841124,69.51716,805.1626
31.0,61.2,344.0,31.244287,61.9728,356.67892
32.0,66.9,691.0,31.182825,69.879005,699.74506
30.3,73.5,168.0,29.844051,74.39986,124.605606
27.6,76.8,256.0,27.729116,79.08684,189.05588
28.5,80.4,0.0,28.663046,79.315765,0.0
27.5,81.0,0.0,27.558199,80.35034,0.51007354
28.8,73.8,0.0,28.835659,74.78941,0.0
29.3,76.0,411.0,29.324373,76.06632,337.25125
26.1,86.5,0.0,26.382154,86.114525,0.21801725
26.7,77.1,0.0,26.823572,76.75223,0.51007354
26.7,75.4,0.0,26.63959,76.019356,2.6882625
30.1,69.3,36.0,30.659,68.62978,115.53706
32.5,65.5,710.0,32.615936,65.4386,701.9478
26.6,80.2,0.0,26.572834,78.72037,2.4770012
28.6,78.4,0.0,28.769636,77.6224,0.51007354
26.5,81.9,0.0,26.471428,81.49826,0.20018324
31.6,65.2,592.0,31.866726,66.52997,519.285
24.8,87.8,0.0,24.78636,88.08352,0.40787318
29.1,74.4,0.0,29.116741,73.92221,0.0
31.7,59.9,670.0,31.354609,60.466766,617.2988
31.6,72.3,469.0,31.909618,69.826355,508.8056
27.5,77.6,0.0,27.6295,76.702446,0.51007354
31.0,65.6,610.0,30.50583,67.95005,577.2821
23.9,91.8,33.0,23.954601,92.03088,51.19763
32.9,60.0,791.0,32.890354,59.94573,788.2349
26.7,80.8,0.0,26.68789,79.31151,2.4770012
28.2,73.2,299.0,27.68622,74.45732,198.37473
28.6,72.4,443.0,28.7992,72.734215,463.81122
31.5,65.4,661.0,31.65246,66.42087,715.40247
34.1,55.8,730.0,34.208942,57.00323,764.9234
31.4,69.5,790.0,31.941648,69.18381,787.8691
26.3,83.4,0.0,26.479273,83.03511,0.48411292
26.4,85.5,0.0,26.431246,84.95277,0.21801725
31.0,68.9,278.0,30.885124,69.67402,267.32355
32.1,66.6,554.0,32.444637,65.04565,547.1715
28.9,77.8,7.0,29.052588,77.19482,11.23984
31.5,62.3,608.0,31.615509,62.79601,606.0263
26.1,82.7,0.0,26.234762,82.40006,0.20018324
25.6,83.9,59.0,25.521624,84.31815,77.80411
27.6,81.1,0.0,27.534075,80.8304,0.51007354
24.5,85.8,232.0,24.429968,85.99266,212.45349
24.0,91.4,3.0,24.046812,91.26319,7.9508038
30.4,71.2,802.0,30.111341,71.79447,721.6715
26.2,83.3,0.0,26.047106,83.959656,0.0
26.0,86.8,0.0,25.99556,86.68096,0.0
32.0,61.4,645.0,31.83047,61.294327,632.86505
27.0,81.8,0.0,27.037,81.291,0.0
26.0,86.6,0.0,26.194149,86.35825,0.0
24.9,92.4,390.0,25.596237,90.68684,375.31827
24.4,90.2,0.0,24.248306,90.37009,0.0
26.9,81.0,0.0,27.23959,80.54506,0.47146934
28.2,78.7,0.0,28.359085,77.73532,0.51007354
31.5,67.2,751.0,31.445496,67.07996,746.49084
26.8,77.1,0.0,27.144255,76.27316,0.51007354
26.8,80.9,0.0,26.915401,80.79151,0.41324252
28.7,77.9,98.0,28.651493,78.352684,115.44806
29.1,73.8,211.0,29.259045,74.03467,172.30396
31.6,63.4,779.0,31.539507,63.505764,778.1236
30.9,68.3,816.0,31.0826,69.53771,804.36884
30.1,72.3,760.0,30.693731,71.03829,772.3238
26.6,83.2,0.0,26.372913,84.11908,0.6098949
31.3,63.7,598.0,31.436203,62.849567,598.2559
25.1,87.0,0.0,25.227549,86.45633,0.85745895
30.5,69.4,797.0,30.42132,70.92432,768.49335
27.7,77.2,0.0,27.855593,77.6721,0.41090083
26.5,83.4,0.0,26.479273,83.13718,0.48411292
27.0,79.8,0.0,26.781149,80.72333,0.41090083
33.6,59.3,775.0,32.872856,60.22137,789.0014
27.4,78.8,0.0,27.167398,79.66713,0.41324252
28.0,82.0,42.0,27.804451,81.18571,18.505966
26.2,88.2,79.0,26.013453,87.76716,54.961086
29.8,73.6,119.0,30.09681,73.5669,128.739
28.0,78.8,15.0,27.774681,79.05242,29.56768
30.9,71.4,790.0,31.029606,70.36728,806.7368
32.6,61.3,698.0,32.021187,61.19162,707.72437
26.4,82.3,0.0,26.297562,82.93705,0.11884443
31.0,68.7,292.0,31.497885,67.01807,357.7408
26.9,81.1,0.0,26.921328,80.927086,0.41324252
28.3,79.6,249.0,28.072348,80.02452,262.73444
28.1,76.6,0.0,28.570436,76.377716,0.51007354
25.6,82.0,348.0,25.17957,84.24672,320.0247
30.5,71.5,462.0,30.284267,72.2144,392.10968
30.3,69.0,775.0,30.260798,70.17777,794.4482
26.7,80.4,269.0,26.67276,80.93452,252.77681
32.7,64.8,800.0,32.889557,65.07325,765.6313
30.1,70.7,436.0,30.259436,71.34342,410.217
28.4,81.0,0.0,28.490541,80.10627,0.51007354
28.3,76.8,0.0,28.496374,76.7138,0.51007354
32.9,65.2,716.0,32.88238,65.29171,624.7296
26.2,82.8,0.0,26.242025,82.71885,0.41090083
27.2,79.9,0.0,27.491385,79.21371,0.41090083
34.3,60.9,645.0,33.753937,61.858074,629.98895
30.6,65.7,52.0,30.149137,68.55425,46.28161
27.5,80.2,0.0,27.578289,80.06345,0.42335144
30.9,67.9,733.0,31.16011,67.422,743.5313
34.0,60.6,680.0,34.03631,60.828236,681.3323
24.5,89.4,0.0,24.6374,89.80142,0.0
26.8,81.4,0.0,26.696281,82.05481,0.41090083
26.8,80.4,0.0,26.560324,81.26856,0.41090083
27.9,79.5,0.0,27.647627,80.07506,1.7574751
27.4,75.9,0.0,27.582453,76.4592,0.51007354
28.1,79.1,0.0,27.952444,78.92962,0.51007354
26.6,80.1,0.0,26.33317,79.14641,2.4770012
27.0,82.0,68.0,27.07579,81.301994,92.689354
33.8,54.7,707.0,33.27678,57.98186,716.031
31.1,72.7,337.0,31.492136,69.92582,356.27145
26.7,83.0,0.0,26.703066,82.76622,0.47146934
26.6,78.3,142.0,26.683002,77.30269,101.56512
28.9,77.9,5.0,29.052588,77.19482,11.072199
27.2,82.9,105.0,27.543676,81.492935,164.92691
27.2,80.5,0.0,27.201246,80.54506,0.47146934
32.2,67.3,211.0,31.39191,71.07148,132.81218
27.5,81.6,0.0,27.516394,81.00929,0.41090083
30.6,68.6,687.0,31.143755,67.55364,781.9111
28.6,77.6,0.0,28.744661,76.90143,0.51007354
26.4,85.5,0.0,26.431246,84.95277,0.21801725
26.1,87.5,31.0,26.133135,87.58159,25.1792
28.5,76.7,0.0,28.496374,76.7138,0.51007354
26.6,75.0,0.0,26.63959,76.114136,2.4770012
35.0,59.0,709.0,34.603516,58.67349,733.62024
27.9,79.9,0.0,27.882841,79.6522,0.0
26.1,82.3,0.0,26.023613,82.47637,0.20018324
31.8,68.8,761.0,31.800121,69.49252,773.6078
27.0,79.1,0.0,26.803959,80.08451,0.20018324
26.2,80.2,406.0,26.418344,79.806114,419.6627
32.3,60.8,707.0,31.94738,62.536556,716.3697
28.5,76.7,5.0,28.429148,76.74498,14.344256
26.9,81.6,0.0,27.132528,81.26186,0.0
33.1,54.2,753.0,33.072483,54.915974,743.5126
26.8,82.3,31.0,26.851017,81.679886,65.29775
27.2,80.5,0.0,27.191572,80.57542,0.47146934
28.3,78.6,0.0,28.281195,78.495605,0.51007354
27.1,78.6,0.0,26.975735,79.56447,0.7461695
23.0,89.2,1.0,23.074978,89.291145,6.3051496
30.4,71.0,193.0,30.366282,72.92832,163.09605
31.9,63.8,497.0,31.86205,66.299126,539.64716
27.4,80.4,0.0,27.2141,80.48178,0.41324252
26.7,76.7,0.0,26.63959,76.41641,2.4770012
30.1,71.2,731.0,30.57164,69.58054,700.1776
28.4,72.8,0.0,28.04682,74.654884,0.51007354
24.7,88.5,0.0,24.5376,88.61205,0.40787318
24.1,91.3,0.0,24.132353,91.079155,0.0
33.5,59.5,774.0,32.858498,60.29427,790.6979
29.7,74.0,117.0,29.922995,73.52679,108.726234
26.2,87.8,73.0,26.262844,87.41572,60.042572
28.1,79.2,0.0,27.902708,79.14539,0.0
26.6,85.2,0.0,26.509441,84.22181,1.6754454
34.5,59.9,774.0,34.777023,58.118587,762.9779
27.7,79.9,0.0,27.647627,80.07506,0.42335144
32.1,70.6,522.0,31.86429,68.556786,499.69586
26.5,83.6,0.0,26.479273,83.13718,0.48411292
29.8,75.4,404.0,29.315498,74.650734,428.85675
26.8,79.1,0.0,27.012749,79.12944,0.7461695
28.1,81.8,93.0,28.539057,80.21102,161.52905
31.2,68.9,767.0,31.581419,68.33308,794.17084
26.3,83.8,0.0,26.479273,83.03511,0.48411292
28.3,78.7,0.0,28.396622,77.49618,0.51007354
27.5,78.4,0.0,27.518408,78.93464,0.41090083
23.9,91.8,33.0,24.014296,92.05681,53.533928
28.2,81.3,80.0,28.744308,78.55529,268.3196
26.8,82.2,22.0,26.838552,81.60177,49.02918
26.1,82.6,195.0,26.180254,82.93979,164.35849
27.9,79.8,0.0,27.735252,79.49243,0.51007354
26.8,82.6,0.0,26.770355,82.56788,0.0
26.7,83.2,0.0,26.372913,84.11908,0.6098949
29.4,76.6,364.0,29.288284,75.27858,384.43005
28.0,78.0,0.0,28.15144,78.257645,0.0
26.8,81.9,3.0,26.806246,81.6621,20.801125
