Temperature,Humidity,Solar_Radiation,Temperature_Pred,Humidity_Pred,Solar_Radiation_Pred
26.6,83.2,0.0,26.937593,80.46177,0.0
32.7,58.7,811.0,32.818638,60.677,778.727
31.2,68.6,707.0,31.574642,68.13385,684.3914
25.6,83.9,56.0,25.61038,84.57378,48.30972
30.0,73.0,181.0,30.27553,72.90407,214.08871
28.8,74.2,0.0,28.759403,75.049324,4.7584853
28.5,78.1,0.0,28.707182,75.63774,3.2248976
27.2,70.8,679.0,27.003988,70.982796,674.61127
24.1,90.4,0.0,24.271772,90.107925,0.78379244
25.5,87.6,0.0,25.723888,86.66189,0.0
30.3,72.8,596.0,29.68438,75.34784,513.7435
30.6,72.8,82.0,30.439186,74.00016,80.82302
28.2,76.0,22.0,28.223915,75.83356,41.661884
34.1,55.3,740.0,33.824654,57.47286,747.17175
31.8,58.0,642.0,31.200325,59.66452,610.3816
31.5,68.2,818.0,31.435898,68.347595,810.55896
27.2,79.6,0.0,27.166975,80.395294,0.0
32.1,67.9,591.0,32.080532,68.6044,579.1394
28.7,74.9,0.0,28.685686,75.52727,4.445413
35.0,59.3,700.0,34.408955,60.129143,719.21295
28.3,78.4,0.0,28.13992,78.67204,0.20363954
29.7,72.6,413.0,29.668331,73.22228,372.8355
23.4,88.0,0.0,23.372915,88.36051,0.0
28.8,78.6,0.0,28.59671,77.28307,9.029627
26.3,82.9,0.0,26.262257,83.25833,0.86508405
30.9,62.4,153.0,30.781353,63.44383,184.18011
27.7,80.1,0.0,27.604353,79.63835,0.01815186
26.6,83.4,0.0,26.595175,83.21642,0.0
32.5,59.6,422.0,32.17933,61.461132,345.07135
30.2,71.7,767.0,30.399174,71.275894,721.807
26.0,83.6,0.0,25.801981,84.33144,0.0
30.0,73.0,263.0,30.339043,72.27831,278.82907
27.7,79.6,0.0,27.843771,79.16756,0.0
31.0,71.1,121.0,31.10237,71.47145,156.44542
26.6,84.5,0.0,26.592388,84.01726,0.0
27.0,80.5,0.0,26.948416,82.1918,1.9326884
26.8,82.7,0.0,26.954096,80.58012,0.0
28.3,77.9,105.0,28.452986,77.794044,131.3137
27.2,80.2,0.0,27.290117,80.29341,17.853031
27.1,80.4,0.0,27.39444,79.41401,0.0
26.8,81.5,0.0,26.626621,81.91117,0.0
32.1,68.9,784.0,31.985807,69.08499,781.6531
26.9,81.1,0.0,26.80774,82.56099,0.046206575
27.7,71.1,767.0,27.958778,71.386375,665.3016
26.8,77.0,0.0,26.711014,78.42488,0.0
31.6,66.6,740.0,31.518597,66.29721,722.9748
28.7,77.1,119.0,29.300592,76.24236,286.7413
27.6,74.3,279.0,27.77312,74.611275,370.08643
30.1,71.2,800.0,30.345587,70.08559,796.18823
24.9,89.1,0.0,24.689053,89.05031,0.0
26.4,82.6,0.0,26.316736,82.974174,0.0
25.5,84.6,0.0,25.419634,85.31036,1.1992394
27.8,80.5,0.0,27.495771,80.364365,0.0
27.6,80.4,0.0,27.29129,81.15698,5.2130485
27.7,81.2,0.0,27.790077,80.59763,0.0
29.0,79.7,0.0,28.987503,79.496925,31.96126
28.6,78.4,0.0,28.807753,77.65712,1.0984402
28.2,78.8,0.0,28.067379,78.788536,0.01815186
25.7,88.3,0.0,25.898924,88.13272,1.8927956
25.4,87.5,0.0,25.723888,86.66189,0.0
23.4,88.3,0.0,23.546457,88.19317,0.06985341
28.1,79.5,0.0,28.054764,79.002045,0.01815186
30.5,70.7,865.0,30.876427,69.85617,782.4669
26.6,76.6,0.0,26.539701,76.9082,1.4549265
26.7,80.7,0.0,26.691257,79.11008,0.0
26.0,87.3,15.0,26.140778,87.25507,53.170956
26.1,86.2,0.0,26.136124,86.52576,0.47323766
30.4,72.7,381.0,30.838003,72.15659,505.4518
28.6,72.4,443.0,28.529596,73.161705,409.6554
27.3,78.9,0.0,27.316492,79.08356,1.0267547
28.0,74.7,0.0,28.252605,74.87142,5.142292
27.6,73.1,0.0,27.418938,75.48586,0.0
29.8,72.1,367.0,29.406847,72.87618,392.29587
26.5,87.5,89.0,26.140778,87.19272,53.170956
26.9,83.5,0.0,26.678263,83.96667,0.0
24.4,90.7,0.0,24.292023,90.22085,0.0
30.7,70.8,480.0,30.11887,73.357185,447.7161
28.6,76.2,0.0,28.444384,76.31955,1.2635964
32.7,62.3,793.0,32.94905,59.934166,792.4503
28.0,69.9,809.0,28.06294,70.30939,800.7933
30.7,70.4,790.0,30.349129,70.11907,803.701
29.8,74.4,557.0,29.314962,73.6364,506.91797
28.7,78.9,0.0,28.512884,78.10741,1.2635964
31.6,62.5,531.0,31.438902,63.448032,554.6552
26.2,87.8,72.0,26.140778,87.25507,53.170956
27.1,78.2,0.0,27.000479,80.34104,0.03985415
26.6,83.3,0.0,26.75128,82.817406,0.0
31.1,64.9,626.0,30.219604,67.84675,581.9134
26.7,80.5,0.0,26.693573,79.11008,0.0
26.1,83.5,0.0,25.98474,83.90218,0.0
31.8,61.4,770.0,31.672535,63.118385,762.80096
23.3,88.1,0.0,23.373909,88.36051,0.0
28.4,78.1,95.0,28.038998,79.17159,73.24168
26.9,76.0,112.0,26.9796,75.403206,142.03836
23.5,88.4,0.0,23.48507,88.60126,12.370784
26.5,74.8,0.0,26.503979,75.63059,5.71564
28.9,76.2,0.0,29.24516,75.16458,0.0
33.0,60.9,788.0,32.818638,60.449562,786.9629
28.1,81.9,0.0,28.172068,80.58608,0.01815186
26.5,82.4,0.0,26.3319,82.87355,0.8959299
27.8,79.6,3.0,27.692726,79.87513,17.64665
27.2,79.8,0.0,26.91046,81.113434,0.2471455
28.9,75.3,54.0,28.814884,75.977646,90.157364
29.7,72.8,373.0,29.51295,73.01174,376.04144
24.0,91.3,0.0,24.036139,91.37681,0.0
31.5,62.4,612.0,31.405354,63.404438,577.2183
25.8,88.1,0.0,25.849596,87.304306,0.78651685
29.0,74.6,52.0,28.47606,75.9359,46.66232
25.4,87.3,0.0,25.684137,86.63358,0.0
31.8,67.1,793.0,31.254444,68.56084,762.00964
26.4,85.5,0.0,26.424719,84.07323,4.153066
23.1,88.3,0.0,23.124165,88.71858,0.57667476
33.2,60.5,621.0,32.814816,59.573067,594.3315
27.3,80.7,0.0,26.726053,83.35379,0.046206575
28.9,76.2,0.0,29.071226,75.14344,0.8644527
29.3,73.1,163.0,28.636393,74.89824,145.01503
31.6,67.7,380.0,31.417385,68.703995,707.9967
31.3,68.1,775.0,31.376373,68.05301,760.87085
25.6,88.9,307.0,25.145823,89.12532,219.56612
27.2,80.0,0.0,27.27315,80.18329,0.0
30.4,71.9,703.0,30.751833,70.24636,472.78674
31.1,67.4,814.0,30.965715,68.86154,806.66705
26.0,86.6,0.0,26.097172,85.386475,4.49942
30.0,73.0,705.0,30.005554,71.95566,572.17
26.6,78.7,139.0,27.501917,75.46742,219.69246
24.3,92.3,98.0,24.341068,92.23696,133.98245
29.9,73.4,578.0,29.372284,73.41085,491.5706
32.5,65.5,695.0,32.55076,65.09851,693.40497
30.3,73.4,177.0,29.93276,73.44364,130.0023
32.2,69.3,262.0,31.688467,70.70451,187.50304
26.9,76.6,276.0,27.18282,75.56574,239.11534
23.9,91.5,10.0,24.083015,91.51116,22.870989
34.4,48.6,754.0,34.26498,49.95177,761.7377
28.3,77.7,531.0,28.862316,76.084526,525.182
27.8,73.8,547.0,27.730299,73.994,427.23587
26.7,80.2,0.0,26.68854,78.9511,0.0
28.9,76.4,0.0,29.066082,75.44596,1.3681481
26.7,74.3,0.0,26.537603,75.72855,5.71564
27.3,79.1,54.0,27.73188,77.302956,250.063
29.9,73.6,556.0,29.440159,73.07543,472.0545
22.9,89.0,0.0,23.033022,88.91201,0.0
25.6,88.0,0.0,25.849596,86.84669,0.78651685
25.7,86.4,0.0,25.7741,85.95947,0.0
34.5,61.7,658.0,34.261646,60.6067,668.0082
31.3,68.9,814.0,31.517895,68.31851,808.43256
30.3,72.5,647.0,29.22097,75.943535,490.23682
27.5,81.1,0.0,27.443897,80.65318,0.0
27.7,77.1,0.0,27.839869,77.7126,0.0
26.3,83.3,0.0,26.74025,82.63307,0.0
27.6,80.4,0.0,27.45844,80.970665,0.0
31.4,60.0,642.0,31.252018,59.756283,601.9274
31.0,61.8,348.0,31.492487,61.54537,335.7071
26.6,84.5,0.0,26.60981,83.93171,0.0
28.2,79.3,0.0,28.177227,80.000565,0.01815186
24.3,90.2,0.0,24.292023,90.14938,0.22379762
29.9,71.8,756.0,30.286299,70.96629,747.0275
26.3,77.5,21.0,26.441452,75.85328,42.41749
24.0,85.9,0.0,23.892864,86.2294,0.0
25.8,88.3,0.0,25.898855,88.21293,1.1219997
27.6,78.5,0.0,27.549387,78.98135,0.0
27.6,77.4,73.0,27.418514,78.177475,143.49513
27.3,75.0,124.0,27.263481,75.548065,173.60995
24.5,88.6,0.0,24.655682,88.477745,0.0
27.0,81.1,65.0,26.933935,81.53273,45.045856
24.4,89.9,0.0,24.236248,89.85583,0.0
28.5,77.8,0.0,28.707182,75.63774,1.8145293
27.2,82.7,105.0,27.30939,82.840576,168.23457
25.8,88.1,0.0,25.849596,86.95547,0.78651685
27.7,77.3,0.0,27.3247,79.03022,0.03985415
32.5,63.2,790.0,33.00398,59.98343,792.4503
31.4,67.4,695.0,31.505156,68.13385,677.37805
28.5,77.7,561.0,28.907072,76.38753,527.60364
30.5,71.6,211.0,29.959597,73.369194,155.34729
27.7,80.6,0.0,27.783602,80.73259,0.0
26.9,70.9,668.0,26.878824,70.193344,653.3929
26.9,82.0,65.0,26.933935,80.84579,42.787693
24.7,89.3,0.0,24.689053,89.250755,0.0
26.2,81.1,0.0,26.315147,80.324745,0.0
28.6,78.7,35.0,28.078825,79.65093,32.23227
27.5,78.2,0.0,27.30209,78.94417,0.03985415
31.5,62.8,691.0,31.981157,62.036087,670.7122
30.0,69.2,765.0,30.164948,70.99624,737.24854
33.5,65.4,640.0,33.82516,61.956966,669.3917
27.2,79.9,0.0,27.278015,80.18329,0.0
27.2,82.3,0.0,27.242455,80.84226,0.0
32.6,59.9,698.0,31.92457,62.16454,694.43054
25.8,84.0,0.0,25.801981,84.33144,0.0
28.2,75.8,21.0,28.353033,75.918655,42.272316
30.8,69.9,826.0,30.455793,70.5843,802.289
32.0,69.4,594.0,32.34688,68.73511,574.8934
26.3,79.7,0.0,26.113604,80.871025,0.63242394
30.5,70.7,811.0,30.559107,70.81095,793.8159
32.0,70.5,775.0,31.86865,69.81484,787.95404
29.5,65.0,823.0,29.425486,65.90899,811.6798
27.3,79.0,0.0,27.316492,78.69613,1.803662
26.9,77.2,0.0,26.717525,78.81375,0.0
29.6,74.8,260.0,29.662155,72.96204,421.08157
23.8,88.6,0.0,23.68985,87.52145,12.871105
28.2,78.9,0.0,28.054764,79.002045,0.01815186
28.6,76.9,0.0,28.693752,76.41768,3.2102907
30.7,74.8,244.0,30.460278,75.36295,199.0172
29.3,73.3,228.0,29.05616,75.28306,81.131355
27.9,76.3,0.0,27.971577,77.7121,0.0
27.0,75.8,114.0,27.065033,75.58752,180.2074
25.0,92.2,401.0,25.681314,90.6523,431.7479
31.5,65.1,779.0,31.80703,64.55105,742.7469
30.6,68.9,105.0,30.865835,68.68628,95.685745
29.9,65.5,775.0,29.687849,66.12769,733.51196
30.4,71.3,848.0,30.877682,70.109314,795.40686
26.6,86.6,93.0,27.323511,83.802864,168.23457
26.7,77.4,70.0,26.712948,77.04913,59.386784
32.6,62.1,807.0,32.782585,61.448868,744.6676
32.3,59.0,793.0,32.816097,59.55963,743.35864
27.5,73.7,0.0,27.411036,75.48586,0.0
29.4,71.8,109.0,29.598251,72.59084,121.50695
32.6,67.6,362.0,32.18687,68.490395,347.13586
27.5,81.1,0.0,27.612179,79.711464,0.01815186
26.7,77.0,0.0,26.69074,78.42488,0.0
27.2,80.2,0.0,27.459852,79.41401,0.0
25.2,88.5,0.0,25.157486,88.07556,0.0
26.3,85.8,0.0,26.136124,86.52576,0.47323766
31.8,67.3,663.0,31.738602,67.95895,618.0267
27.7,80.9,1.0,27.776182,80.87233,3.9619663
27.7,76.9,0.0,27.95273,76.08608,0.06022152
32.2,68.2,501.0,32.024334,68.567955,568.40686
26.7,85.7,89.0,27.323511,83.710945,168.23457
29.4,65.2,702.0,29.71421,65.56321,713.4426
32.2,67.9,513.0,32.00554,68.46019,544.8188
28.7,77.8,0.0,28.82312,77.65712,6.424759
26.7,84.1,404.0,26.685656,84.70322,400.93695
29.5,74.3,98.0,29.691668,73.43515,81.59692
30.3,73.4,168.0,29.642721,73.64227,139.42455
31.6,71.6,557.0,32.03975,68.43413,559.60925
32.4,63.6,283.0,32.29468,62.023335,507.25745
26.5,85.3,15.0,26.613735,84.19031,46.139965
28.2,73.1,612.0,27.97679,73.65271,568.85474
27.0,82.6,0.0,26.949461,82.212074,0.0
27.3,79.9,0.0,27.459852,79.50961,0.0
30.7,72.7,89.0,30.40053,74.364235,71.14542
30.2,70.6,760.0,30.211113,70.231674,746.53204
26.5,85.6,0.0,26.424719,84.22531,2.4063592
26.9,81.5,0.0,27.056425,81.06065,0.26637554
29.7,73.3,91.0,30.090937,73.37904,302.4502
32.3,69.0,323.0,32.16067,68.73229,352.41565
30.8,71.1,844.0,30.867064,70.215935,795.1606
28.4,80.9,0.0,28.39174,79.48867,2.4376054
27.1,80.1,0.0,26.913534,81.4083,0.0
26.2,82.6,0.0,26.3284,82.291306,1.2169201
32.4,65.0,348.0,32.281757,65.10961,560.70807
26.9,80.4,0.0,27.354805,79.53719,0.0
29.8,72.3,666.0,29.369688,73.961426,633.11084
31.1,59.9,633.0,31.200325,59.66452,610.3816
31.0,69.6,795.0,31.52529,68.20903,808.43256
24.6,85.4,241.0,24.640205,85.61543,223.41748
28.1,79.0,33.0,27.709497,80.18437,17.919315
28.6,76.9,0.0,28.629978,76.30633,1.7915425
27.5,80.6,0.0,27.295376,81.54705,0.0
27.1,81.6,0.0,27.053598,80.461845,0.03985415
28.5,77.6,0.0,28.459728,78.35055,0.20363954
26.4,78.5,1.0,26.606092,79.19518,38.843403
27.4,74.4,0.0,27.059265,77.28915,0.0
30.2,76.3,61.0,29.919998,77.10076,109.23877
32.9,60.2,693.0,32.8678,61.003445,654.8125
28.7,72.4,460.0,28.529596,73.161705,409.6554
29.5,74.7,91.0,29.665052,73.48497,83.19341
26.7,83.3,0.0,26.687487,83.12346,0.0
32.9,65.1,760.0,32.907707,64.190765,642.2379
26.4,83.7,0.0,26.337358,84.547195,0.0
31.7,67.4,790.0,31.208881,68.65058,765.5474
24.2,90.0,0.0,24.294304,89.66552,1.8517334
30.1,71.7,35.0,30.303455,69.708046,30.65472
28.7,74.1,0.0,28.744358,75.17888,4.70385
26.1,86.5,0.0,25.91587,86.9131,0.0
33.6,62.8,775.0,32.988995,63.75065,738.64386
30.8,66.8,629.0,30.721222,67.78224,671.0904
29.1,77.6,29.0,29.286413,76.62988,35.64389
24.5,88.6,0.0,24.620552,88.477745,0.0
22.9,88.6,0.0,23.063318,88.782524,0.0
28.4,78.0,0.0,28.273222,78.32215,0.20363954
23.3,88.1,0.0,23.373909,88.36051,0.0
28.9,76.7,610.0,29.01921,76.28363,525.6135
30.8,70.0,367.0,30.812086,70.308426,551.5853
25.7,88.7,0.0,25.630133,87.942406,3.067919
28.0,70.8,814.0,28.056293,70.10389,805.6104
30.2,66.8,589.0,30.165892,67.94559,581.9134
32.1,68.1,596.0,31.818457,67.811295,572.25964
27.6,80.4,0.0,27.848528,79.2932,0.0
24.2,90.6,0.0,24.239273,90.25727,0.0
27.5,70.4,703.0,27.180614,70.484344,680.20245
29.3,75.7,429.0,29.84491,75.45525,386.84244
31.7,68.0,811.0,31.435898,68.347595,810.55896
28.7,74.7,0.0,28.685686,75.52727,4.445413
26.9,76.3,72.0,26.694452,77.28531,49.56353
32.0,66.6,543.0,32.258396,66.273125,596.9414
24.1,85.6,0.0,24.015528,86.22481,0.0
26.5,83.7,0.0,26.572779,83.66676,0.0
28.9,75.7,5.0,28.721687,75.73994,12.181032
31.3,65.7,781.0,31.594772,64.93919,773.46375
26.4,82.8,0.0,26.845154,81.90968,5.2130485
28.1,74.3,411.0,28.33384,73.57029,409.6554
27.5,79.5,0.0,27.459852,79.5676,0.0
26.4,85.3,0.0,26.430626,83.980156,0.046206575
29.9,72.1,737.0,29.877491,71.40151,712.7356
34.3,60.5,788.0,34.19669,59.309277,763.38806
33.7,50.1,793.0,34.027832,51.838123,781.2229
29.1,75.0,0.0,28.969208,73.82241,2.574313
23.2,88.1,0.0,23.35989,88.36051,0.0
27.4,79.8,446.0,27.527128,78.3228,353.8612
26.5,81.6,0.0,26.549768,82.49868,1.2169201
26.5,77.8,14.0,26.642212,77.37337,38.550842
28.2,78.4,0.0,28.195244,78.59648,0.01815186
30.3,68.0,582.0,30.165892,67.94559,581.9134
29.2,76.8,325.0,28.20586,79.46016,193.69568
22.9,89.1,0.0,23.033022,88.91201,0.0
30.8,68.8,84.0,30.882864,68.37774,110.868706
25.9,87.7,0.0,25.849596,87.01335,0.0
32.1,56.8,269.0,32.27318,61.1982,402.47098
26.7,83.1,0.0,26.958565,80.46177,0.0
29.5,74.2,31.0,29.700066,73.558075,48.66623
32.1,61.7,798.0,32.777637,59.680073,777.09644
31.9,59.3,369.0,32.171745,61.52804,499.52582
31.3,62.3,190.0,30.92702,63.33345,167.7373
27.7,80.7,0.0,27.49322,79.66898,0.0
27.9,79.2,10.0,27.556538,79.85317,17.64665
29.6,74.0,341.0,29.701664,72.535,523.031
30.5,69.9,793.0,30.43723,70.65706,781.8827
28.1,77.8,0.0,28.352253,76.93361,0.0
29.4,71.6,116.0,29.73439,72.726715,104.41112
24.1,90.0,0.0,24.324743,89.46475,1.8517334
32.1,62.3,710.0,31.85771,62.12858,715.9048
24.1,85.9,0.0,23.798475,86.2294,0.0
34.9,59.7,698.0,34.356712,60.86557,717.43365
29.9,74.5,149.0,29.892475,73.74647,127.1477
29.1,74.8,0.0,29.100405,75.32033,3.2589161
29.3,72.5,649.0,28.874697,74.72726,612.1608
31.6,60.5,376.0,31.3955,63.054222,341.8138
29.5,76.1,98.0,29.831429,73.942696,116.2926
29.7,74.3,225.0,29.20542,75.41368,317.60736
26.9,81.5,0.0,27.040045,80.28426,1.9326884
30.5,65.1,42.0,30.455006,66.869026,48.711258
28.3,78.0,0.0,28.054764,78.71522,0.01815186
31.8,60.6,453.0,31.639532,62.120747,505.84796
28.2,78.7,0.0,28.202574,78.79572,0.01815186
26.4,83.9,0.0,26.659945,82.77592,0.0
29.0,77.6,21.0,29.201344,76.77835,34.278122
28.8,77.9,0.0,28.798927,77.65712,0.0
27.6,81.8,8.0,27.845457,80.835205,15.750673
30.9,71.5,772.0,30.134975,72.2948,722.41614
29.2,77.5,302.0,28.936102,77.74684,269.31442
26.4,85.7,0.0,26.221716,85.7448,0.12432374
29.5,74.7,82.0,29.763025,73.37143,81.75391
31.5,67.6,781.0,31.450817,68.05301,761.5608
26.4,82.0,0.0,26.40601,82.12837,14.015304
26.5,82.4,0.0,26.3319,82.87355,0.8959299
28.9,79.7,0.0,28.898518,79.284485,13.336382
29.1,77.8,388.0,28.849552,78.14608,309.746
31.0,69.7,501.0,31.926825,63.606796,593.2931
28.9,70.0,417.0,28.844906,70.64181,402.68536
28.3,76.1,0.0,28.336134,76.35169,7.09425
26.2,83.4,0.0,26.041985,83.872475,0.0
29.3,76.4,270.0,29.030624,76.860085,182.1543
27.9,74.7,0.0,28.041044,75.753845,1.1201785
27.8,80.4,0.0,27.613146,80.283325,0.0
29.0,74.1,279.0,28.07252,75.69943,215.8495
29.3,76.5,334.0,29.71854,75.30177,376.2049
32.4,64.9,703.0,31.893206,65.34462,693.3563
28.7,70.7,378.0,28.844906,70.82981,397.5911
23.4,88.3,0.0,23.546457,88.22466,0.06985341
23.4,88.3,0.0,23.499088,88.60126,12.370784
30.5,71.4,316.0,30.04725,73.60659,409.5849
27.1,76.1,154.0,27.408354,74.982544,94.12241
23.5,87.9,0.0,23.415522,88.3356,0.0
27.7,79.2,0.0,27.843771,79.16756,0.0
28.3,78.6,0.0,28.202574,78.83841,0.01815186
31.6,67.4,834.0,31.635273,67.653305,806.54004
26.6,81.0,262.0,26.416683,82.08024,194.47412
29.4,72.6,82.0,29.610636,72.8633,98.358574
26.5,79.9,0.0,26.656843,78.9511,0.0
32.8,61.0,816.0,32.96601,59.48424,790.9638
25.7,88.6,0.0,25.630133,87.942406,3.067919
31.0,69.1,756.0,31.532606,68.701096,745.29504
27.2,82.4,0.0,27.22015,80.84226,0.0
27.0,81.0,0.0,27.274723,81.007355,0.0
29.7,74.1,56.0,29.391998,74.402115,50.247066
28.4,81.1,0.0,28.39174,79.81365,2.4376054
27.7,80.0,0.0,27.604353,79.63835,0.01815186
23.9,91.5,8.0,24.083015,91.51116,22.870989
26.3,83.2,0.0,26.57966,82.24977,0.0
31.2,72.5,603.0,30.717316,72.33795,543.2479
26.4,83.8,0.0,26.659945,82.77592,0.0
30.8,70.7,825.0,30.872293,70.51344,590.88806
31.5,65.4,661.0,31.382431,65.325,640.6389
29.4,65.3,777.0,29.688993,65.611046,713.4426
33.6,55.8,707.0,33.525604,57.741653,703.17065
27.5,78.4,0.0,27.613382,78.062416,3.71882
25.2,88.8,0.0,25.149471,87.669685,0.0
29.3,74.1,642.0,29.30947,74.352486,635.51886
25.8,83.8,45.0,25.864683,83.131996,48.75701
27.6,80.9,0.0,27.47227,80.54014,0.0
32.0,59.2,381.0,32.30058,61.36755,451.7712
32.5,60.3,385.0,31.856018,65.856735,385.62054
27.8,78.1,0.0,27.561544,79.362816,0.0
26.7,83.0,0.0,26.958565,80.46177,0.0
32.4,63.1,278.0,32.138832,63.064823,317.159
24.0,83.5,0.0,24.462223,83.074646,0.0
27.2,80.7,0.0,27.180801,80.51624,0.0
26.5,82.3,0.0,26.3319,82.87355,0.8959299
26.6,82.6,0.0,27.030724,82.26808,1.6121298
26.7,76.9,0.0,26.78577,77.66602,0.0
31.3,68.8,721.0,30.873238,69.589874,698.96747
29.3,77.2,262.0,29.184916,77.34753,244.43547
27.4,74.6,0.0,27.659042,76.644806,0.0
28.2,78.5,0.0,28.054764,78.71522,0.01815186
26.6,83.5,0.0,26.597826,83.85829,0.0
25.9,83.8,0.0,25.834936,83.241554,0.38279635
24.4,89.7,0.0,24.288998,89.819405,0.0
28.7,74.6,0.0,28.466831,76.38318,2.033856
27.7,77.6,0.0,27.909616,77.780685,0.0
29.2,73.7,190.0,29.08691,74.24511,163.22908
28.4,78.0,79.0,28.415495,79.00941,33.063744
28.8,75.6,0.0,28.602718,76.32931,0.0
28.2,81.1,86.0,28.648714,79.84367,130.32909
25.9,87.2,0.0,26.034674,87.026146,0.0
33.5,52.0,702.0,33.520943,52.305454,661.3783
26.2,83.2,0.0,26.165257,83.39134,0.0
32.8,60.7,811.0,32.96601,59.48424,790.9638
26.8,70.4,656.0,26.878824,70.193344,650.568
26.7,82.8,0.0,27.039658,80.19005,0.0
30.1,67.6,584.0,30.165892,67.94559,581.9134
24.4,91.0,0.0,24.133343,91.37681,0.0
29.7,73.3,466.0,29.328737,76.54597,283.40857
26.8,83.6,0.0,26.683634,83.42761,0.0
30.2,73.8,533.0,29.851847,73.729065,589.18396
25.1,88.3,0.0,25.267342,88.354836,0.0
30.8,64.3,626.0,30.376068,67.5633,581.9134
26.5,78.5,8.0,26.575407,77.923935,50.89982
27.6,79.1,0.0,27.704502,79.82075,0.01815186
23.9,91.5,8.0,24.083015,91.51116,22.870989
25.7,88.5,0.0,25.715864,88.33093,0.0
27.4,79.1,0.0,27.421835,78.69119,3.71882
26.9,79.8,0.0,26.872581,79.69689,0.0
24.4,89.8,0.0,24.236248,89.85583,0.0
26.2,88.1,103.0,26.838741,85.990364,178.10742
27.2,80.5,0.0,27.099588,81.64299,0.0
26.2,79.6,65.0,26.363428,77.16236,56.948837
29.1,79.4,3.0,29.097048,79.280365,12.621407
30.9,72.3,112.0,30.062614,74.31014,62.96632
30.9,70.7,239.0,30.705406,70.196594,254.55399
34.1,53.0,786.0,34.027832,52.124233,781.2229
34.3,60.9,645.0,34.26626,61.03347,665.911
27.9,70.7,805.0,28.065996,70.46087,804.5415
25.8,88.1,0.0,25.849596,87.25648,0.78651685
26.9,80.4,0.0,27.354805,79.4154,0.0
30.5,71.4,503.0,30.743864,70.42779,488.7758
28.4,80.9,0.0,28.431936,79.75301,2.4376054
26.3,83.2,0.0,26.165257,83.35832,0.38279635
28.0,79.5,0.0,28.054764,79.002045,0.01815186
26.1,82.8,0.0,26.19448,83.13084,3.1947162
32.1,70.1,519.0,32.053368,68.96567,549.8686
32.5,60.6,626.0,32.29306,61.317303,528.3885
28.1,81.8,93.0,28.648714,79.98856,130.32909
31.5,68.0,823.0,31.117254,68.804115,807.9444
28.9,78.1,362.0,29.268372,75.70065,382.67975
32.0,66.1,680.0,31.656548,65.325,682.2957
27.7,79.0,0.0,27.704502,79.53843,0.01815186
24.6,89.4,0.0,24.576735,89.250755,0.0
30.8,68.8,589.0,30.538458,69.18171,586.71625
26.7,83.2,0.0,26.958565,80.46177,0.0
27.2,80.5,0.0,27.099588,81.64299,0.0
25.7,91.5,436.0,25.815199,90.6523,445.09097
29.4,72.8,0.0,29.215502,74.47011,0.0
26.9,80.8,0.0,26.862291,82.37097,1.9326884
25.6,84.6,0.0,25.469202,84.80213,1.1992394
29.2,73.7,158.0,29.044924,74.06638,268.24542
26.0,86.8,0.0,26.034674,87.026146,0.0
31.6,68.6,819.0,31.117254,68.804115,807.9444
28.2,75.8,21.0,28.077814,76.32676,44.936
31.8,70.2,781.0,31.956768,69.464905,781.90094
25.7,86.4,0.0,25.7741,85.95947,0.0
26.2,88.1,110.0,26.838741,85.990364,178.10742
28.1,73.8,0.0,28.199377,74.77817,5.142292
32.3,67.3,499.0,32.035545,67.952354,567.1224
27.8,79.2,0.0,27.704502,79.53843,0.01815186
23.3,89.1,51.0,23.255444,88.973564,44.62105
34.4,59.9,744.0,34.832603,59.310696,763.4054
27.8,78.1,0.0,27.664692,79.362816,0.0
26.5,84.3,0.0,26.570127,83.56274,0.0
26.5,82.7,0.0,26.3319,82.87355,0.8959299
23.0,89.1,0.0,23.033022,88.91201,0.0
30.4,71.8,635.0,29.666805,75.71891,535.9892
26.6,81.3,0.0,26.549768,82.399284,14.015304
25.5,84.9,22.0,25.864683,81.669106,48.75701
26.6,80.6,114.0,26.187561,82.26878,72.10017
23.8,85.6,0.0,23.933294,85.607796,0.0
32.6,63.2,642.0,32.01532,67.39952,576.4615
29.9,70.6,100.0,30.029732,71.61444,160.63715
23.8,86.1,0.0,23.956392,86.68221,0.0
25.4,82.8,330.0,24.654041,85.187126,270.65347
28.0,79.3,0.0,28.047752,78.67429,0.01815186
31.7,69.7,439.0,31.922016,69.45719,447.2511
28.2,71.2,608.0,27.999668,73.63192,568.85474
28.1,81.9,0.0,28.164404,80.55409,0.20363954
26.2,84.7,0.0,26.24644,84.84569,11.529088
34.3,60.5,784.0,34.401028,59.309277,763.38806
24.1,89.4,0.0,24.36241,89.19114,0.0
29.2,73.4,223.0,29.079391,74.560745,145.97421
28.7,78.5,348.0,29.268372,75.70065,382.67975
28.8,73.6,0.0,28.786732,74.61379,3.5516238
30.1,72.6,731.0,30.434328,70.53433,770.5917
26.8,82.7,0.0,26.954096,80.641464,0.0
28.9,79.8,0.0,28.806385,78.81657,2.6698523
31.7,67.7,364.0,31.738602,68.17413,617.0366
26.2,83.0,0.0,26.312567,82.974174,0.0
29.7,73.2,774.0,30.268194,70.68779,775.9022
26.6,83.3,0.0,26.957867,80.46177,0.0
26.1,88.5,65.0,25.705542,88.5195,45.599915
28.8,78.4,0.0,28.466896,77.914604,8.746414
25.7,83.7,89.0,26.479523,82.57489,146.44464
